,date,AA,GE,IBM,MSFT
3357,2003-05-27 00:00:00,20.72,21.32,78.01,19.54
3358,2003-05-28 00:00:00,20.67,21.29,77.9,19.24
3359,2003-05-29 00:00:00,20.39,21.28,77.71,19.24
3360,2003-05-30 00:00:00,20.89,21.62,78.32,19.4
3361,2003-06-02 00:00:00,21.47,21.84,77.69,19.43
3362,2003-06-03 00:00:00,21.28,21.88,74.57,19.61
3363,2003-06-04 00:00:00,22.05,22.11,74.95,19.61
3364,2003-06-05 00:00:00,21.93,22.43,72.86,18.99
3365,2003-06-06 00:00:00,22.01,22.82,71.21,18.66
3366,2003-06-09 00:00:00,21.64,22.7,72.95,18.72
3367,2003-06-10 00:00:00,22.02,23.04,72.69,19.46
3368,2003-06-11 00:00:00,22.13,23.33,74.7,19.61
3369,2003-06-12 00:00:00,22.19,23.4,74.68,19.7
3370,2003-06-13 00:00:00,21.71,23.09,73.61,19.43
3371,2003-06-16 00:00:00,22.3,23.61,75.17,20.02
3372,2003-06-17 00:00:00,22.58,23.5,74.99,20.47
3373,2003-06-18 00:00:00,22.58,23.15,75.35,20.55
3374,2003-06-19 00:00:00,22.36,22.49,75.21,20.55
3375,2003-06-20 00:00:00,22.27,22.6,75.54,20.76
3376,2003-06-23 00:00:00,21.28,22.5,74.0,20.32
3377,2003-06-24 00:00:00,21.18,22.54,74.4,20.26
3378,2003-06-25 00:00:00,20.8,22.04,73.38,19.91
3379,2003-06-26 00:00:00,21.42,22.1,75.04,20.3
3380,2003-06-27 00:00:00,21.29,21.7,74.21,20.21
3381,2003-06-30 00:00:00,21.64,21.74,73.39,20.21
3382,2003-07-01 00:00:00,21.64,21.7,74.36,20.62
3383,2003-07-02 00:00:00,21.67,21.69,75.38,21.19
3384,2003-07-03 00:00:00,21.47,21.64,74.68,20.89
3385,2003-07-07 00:00:00,21.82,22.19,76.58,21.62
3386,2003-07-08 00:00:00,21.91,21.84,76.73,21.84
3387,2003-07-09 00:00:00,21.62,21.52,76.03,21.66
3388,2003-07-10 00:00:00,21.18,21.37,74.75,21.22
3389,2003-07-11 00:00:00,21.45,21.32,75.52,21.53
3390,2003-07-14 00:00:00,21.31,21.26,75.99,21.6
3391,2003-07-15 00:00:00,21.01,20.98,76.9,21.5
3392,2003-07-16 00:00:00,20.88,20.76,77.16,21.7
3393,2003-07-17 00:00:00,20.63,20.54,74.13,21.04
3394,2003-07-18 00:00:00,20.96,21.06,74.48,21.2
3395,2003-07-21 00:00:00,20.53,20.59,73.39,20.53
3396,2003-07-22 00:00:00,21.11,20.78,72.81,20.8
3397,2003-07-23 00:00:00,21.77,20.79,73.21,20.85
3398,2003-07-24 00:00:00,21.93,20.8,72.51,20.5
3399,2003-07-25 00:00:00,22.67,21.55,74.32,21.2
3400,2003-07-28 00:00:00,22.86,21.51,73.43,20.98
3401,2003-07-29 00:00:00,22.86,21.15,72.77,20.87
3402,2003-07-30 00:00:00,22.87,21.2,72.02,20.68
3403,2003-07-31 00:00:00,23.57,21.56,72.28,20.82
3404,2003-08-01 00:00:00,23.01,21.58,72.3,20.63
3405,2003-08-04 00:00:00,23.23,21.59,72.17,20.64
3406,2003-08-05 00:00:00,22.76,21.08,71.03,20.23
3407,2003-08-06 00:00:00,22.57,20.98,71.09,20.22
3408,2003-08-07 00:00:00,22.62,21.29,71.92,20.27
3409,2003-08-08 00:00:00,22.9,21.29,72.09,20.17
3410,2003-08-11 00:00:00,23.21,21.44,72.22,20.19
3411,2003-08-12 00:00:00,23.13,21.48,72.66,20.29
3412,2003-08-13 00:00:00,23.06,21.24,72.38,20.18
3413,2003-08-14 00:00:00,23.73,21.64,72.7,20.21
3414,2003-08-15 00:00:00,23.64,21.82,72.91,20.14
3415,2003-08-18 00:00:00,24.05,22.59,74.45,20.26
3416,2003-08-19 00:00:00,23.94,22.63,73.85,20.99
3417,2003-08-20 00:00:00,24.12,22.33,74.03,20.85
3418,2003-08-21 00:00:00,24.4,22.86,73.85,20.69
3419,2003-08-22 00:00:00,24.01,22.65,73.96,20.67
3420,2003-08-25 00:00:00,23.72,22.63,73.06,20.89
3421,2003-08-26 00:00:00,23.68,22.65,73.54,20.95
3422,2003-08-27 00:00:00,23.57,22.55,73.09,20.83
3423,2003-08-28 00:00:00,24.2,22.5,73.0,20.9
3424,2003-08-29 00:00:00,24.38,22.42,73.1,20.91
3425,2003-09-02 00:00:00,24.43,23.08,76.44,21.49
3426,2003-09-03 00:00:00,24.15,23.59,76.95,22.31
3427,2003-09-04 00:00:00,23.97,23.74,78.36,22.41
3428,2003-09-05 00:00:00,23.89,23.53,77.5,22.37
3429,2003-09-08 00:00:00,24.07,23.79,79.42,22.74
3430,2003-09-09 00:00:00,24.38,23.62,79.71,22.37
3431,2003-09-10 00:00:00,23.83,23.52,78.3,21.72
3432,2003-09-11 00:00:00,24.09,23.87,78.37,21.95
3433,2003-09-12 00:00:00,24.9,23.9,79.06,22.34
3434,2003-09-15 00:00:00,24.36,23.8,78.88,22.36
3435,2003-09-16 00:00:00,24.02,24.21,80.48,22.78
3436,2003-09-17 00:00:00,23.91,24.05,80.79,22.47
3437,2003-09-18 00:00:00,24.15,24.34,82.01,23.26
3438,2003-09-19 00:00:00,24.28,24.21,83.15,23.62
3439,2003-09-22 00:00:00,23.61,23.8,81.46,22.92
3440,2003-09-23 00:00:00,23.6,23.93,81.42,23.34
3441,2003-09-24 00:00:00,23.43,23.36,79.69,22.44
3442,2003-09-25 00:00:00,23.18,23.17,79.7,22.26
3443,2003-09-26 00:00:00,22.77,22.79,79.38,22.22
3444,2003-09-29 00:00:00,23.35,23.17,79.73,22.73
3445,2003-09-30 00:00:00,22.33,22.74,78.73,21.92
3446,2003-10-01 00:00:00,22.78,23.37,80.54,22.48
3447,2003-10-02 00:00:00,23.16,23.46,80.29,22.47
3448,2003-10-03 00:00:00,24.03,23.51,80.79,22.93
3449,2003-10-06 00:00:00,24.13,23.49,81.28,23.01
3450,2003-10-07 00:00:00,24.06,23.38,81.74,22.97
3451,2003-10-08 00:00:00,24.47,23.04,82.59,22.72
3452,2003-10-09 00:00:00,25.33,22.98,82.41,22.82
3453,2003-10-10 00:00:00,25.37,22.37,82.6,22.79
3454,2003-10-13 00:00:00,25.7,22.07,83.08,22.69
3455,2003-10-14 00:00:00,26.23,22.34,82.65,22.61
3456,2003-10-15 00:00:00,26.25,22.01,82.67,23.05
3457,2003-10-16 00:00:00,26.3,22.14,79.58,23.17
3458,2003-10-17 00:00:00,25.71,21.78,79.54,22.94
3459,2003-10-20 00:00:00,25.78,21.95,79.33,23.27
3460,2003-10-21 00:00:00,25.72,22.03,79.27,23.27
3461,2003-10-22 00:00:00,25.31,21.63,78.85,22.9
3462,2003-10-23 00:00:00,25.22,21.66,78.57,22.92
3463,2003-10-24 00:00:00,24.89,21.59,78.82,21.1
3464,2003-10-27 00:00:00,25.6,21.53,78.9,21.33
3465,2003-10-28 00:00:00,26.0,21.76,80.13,21.56
3466,2003-10-29 00:00:00,26.71,21.99,79.64,21.2
3467,2003-10-30 00:00:00,27.44,22.03,79.44,20.71
3468,2003-10-31 00:00:00,26.94,22.13,79.76,20.72
3469,2003-11-03 00:00:00,27.47,21.97,79.94,21.15
3470,2003-11-04 00:00:00,27.34,21.86,79.46,20.67
3471,2003-11-05 00:00:00,27.41,21.69,78.88,20.69
3472,2003-11-06 00:00:00,27.6,21.69,79.78,20.8
3473,2003-11-07 00:00:00,28.27,21.45,78.82,20.69
3474,2003-11-10 00:00:00,27.5,21.49,80.32,20.61
3475,2003-11-11 00:00:00,26.94,21.44,79.8,20.45
3476,2003-11-12 00:00:00,28.05,21.89,80.99,20.6
3477,2003-11-13 00:00:00,28.41,21.62,81.34,20.37
3478,2003-11-14 00:00:00,27.76,21.27,80.59,20.22
3479,2003-11-17 00:00:00,27.95,21.21,80.19,19.94
3480,2003-11-18 00:00:00,27.65,21.69,79.43,19.94
3481,2003-11-19 00:00:00,27.5,22.48,79.83,20.1
3482,2003-11-20 00:00:00,26.9,22.08,78.93,19.9
3483,2003-11-21 00:00:00,26.89,21.79,79.15,19.91
3484,2003-11-24 00:00:00,27.17,21.93,80.07,20.4
3485,2003-11-25 00:00:00,27.73,22.05,79.86,20.14
3486,2003-11-26 00:00:00,27.96,21.95,80.29,20.18
3487,2003-11-28 00:00:00,28.13,21.87,80.85,20.38
3488,2003-12-01 00:00:00,29.09,22.14,81.27,20.49
3489,2003-12-02 00:00:00,29.28,22.49,81.04,20.34
3490,2003-12-03 00:00:00,29.56,22.52,80.64,20.35
3491,2003-12-04 00:00:00,30.4,22.24,81.64,20.77
3492,2003-12-05 00:00:00,30.0,22.2,80.94,20.6
3493,2003-12-08 00:00:00,30.46,22.4,81.44,20.8
3494,2003-12-09 00:00:00,29.98,22.55,80.93,20.91
3495,2003-12-10 00:00:00,28.92,22.67,81.91,21.08
3496,2003-12-11 00:00:00,29.71,23.19,82.51,21.1
3497,2003-12-12 00:00:00,29.87,22.97,82.79,21.13
3498,2003-12-15 00:00:00,29.96,23.14,82.25,21.2
3499,2003-12-16 00:00:00,30.0,23.38,83.92,21.45
3500,2003-12-17 00:00:00,30.54,23.44,83.4,21.44
3501,2003-12-18 00:00:00,31.2,23.53,82.81,21.72
3502,2003-12-19 00:00:00,31.98,23.56,83.17,21.69
3503,2003-12-22 00:00:00,32.34,23.65,83.4,21.55
3504,2003-12-23 00:00:00,32.05,23.72,82.86,21.52
3505,2003-12-24 00:00:00,31.74,23.57,82.4,21.44
3506,2003-12-26 00:00:00,32.15,23.43,82.96,21.57
3507,2003-12-29 00:00:00,33.37,23.67,83.51,21.77
3508,2003-12-30 00:00:00,32.68,23.59,82.72,21.82
3509,2003-12-31 00:00:00,32.59,23.79,82.76,21.7
3510,2004-01-02 00:00:00,32.2,23.89,81.75,21.76
3511,2004-01-05 00:00:00,33.25,24.25,83.09,22.31
3512,2004-01-06 00:00:00,33.01,24.09,83.1,22.39
3513,2004-01-07 00:00:00,32.76,24.32,82.85,22.36
3514,2004-01-08 00:00:00,33.15,24.76,83.08,22.33
3515,2004-01-09 00:00:00,31.94,24.42,81.45,21.93
3516,2004-01-12 00:00:00,30.84,24.64,81.75,21.86
3517,2004-01-13 00:00:00,30.14,24.27,80.1,21.75
3518,2004-01-14 00:00:00,30.84,24.57,80.65,21.96
3519,2004-01-15 00:00:00,30.42,24.57,83.96,21.83
3520,2004-01-16 00:00:00,30.05,25.61,85.12,22.05
3521,2004-01-20 00:00:00,31.06,25.61,86.71,22.28
3522,2004-01-21 00:00:00,31.13,25.99,87.24,22.44
3523,2004-01-22 00:00:00,31.24,25.74,87.08,22.21
3524,2004-01-23 00:00:00,30.36,25.5,87.42,22.58
3525,2004-01-26 00:00:00,30.31,26.21,89.16,22.83
3526,2004-01-27 00:00:00,30.24,26.25,88.23,22.4
3527,2004-01-28 00:00:00,28.97,25.92,86.96,21.97
3528,2004-01-29 00:00:00,28.55,26.13,87.52,22.13
3529,2004-01-30 00:00:00,29.31,25.82,88.61,21.92
3530,2004-02-02 00:00:00,28.71,25.82,88.75,21.72
3531,2004-02-03 00:00:00,29.24,25.5,89.3,21.64
3532,2004-02-04 00:00:00,29.28,25.48,89.47,21.41
3533,2004-02-05 00:00:00,29.6,25.74,88.28,21.37
3534,2004-02-06 00:00:00,30.21,25.48,88.5,21.47
3535,2004-02-09 00:00:00,30.09,25.25,88.5,21.33
3536,2004-02-10 00:00:00,30.61,24.95,89.09,21.42
3537,2004-02-11 00:00:00,32.2,25.4,89.41,21.52
3538,2004-02-12 00:00:00,31.78,25.23,88.82,21.37
3539,2004-02-13 00:00:00,31.88,25.12,89.18,21.08
3540,2004-02-17 00:00:00,32.51,25.38,88.88,21.4
3541,2004-02-18 00:00:00,32.55,25.15,88.03,21.22
3542,2004-02-19 00:00:00,32.51,25.03,87.48,20.98
3543,2004-02-20 00:00:00,31.72,25.11,87.04,21.06
3544,2004-02-23 00:00:00,32.02,25.66,85.83,21.1
3545,2004-02-24 00:00:00,32.09,25.55,86.57,21.31
3546,2004-02-25 00:00:00,31.7,25.31,86.35,21.17
3547,2004-02-26 00:00:00,32.01,25.24,86.57,21.01
3548,2004-02-27 00:00:00,32.27,25.12,86.31,21.03
3549,2004-03-01 00:00:00,33.07,25.33,86.8,21.17
3550,2004-03-02 00:00:00,32.48,25.1,86.6,20.92
3551,2004-03-03 00:00:00,31.88,25.38,86.62,20.91
3552,2004-03-04 00:00:00,31.95,25.42,86.21,20.91
3553,2004-03-05 00:00:00,32.01,25.31,86.27,20.89
3554,2004-03-08 00:00:00,31.37,24.59,84.6,20.48
3555,2004-03-09 00:00:00,30.7,24.38,84.55,20.39
3556,2004-03-10 00:00:00,29.46,24.02,83.24,20.11
3557,2004-03-11 00:00:00,29.52,23.5,81.58,19.89
3558,2004-03-12 00:00:00,30.25,23.64,83.45,20.12
3559,2004-03-15 00:00:00,29.38,23.41,82.13,19.95
3560,2004-03-16 00:00:00,29.6,23.56,82.69,19.96
3561,2004-03-17 00:00:00,30.03,23.76,83.53,19.92
3562,2004-03-18 00:00:00,29.98,23.73,83.05,19.73
3563,2004-03-19 00:00:00,30.02,23.28,81.95,19.53
3564,2004-03-22 00:00:00,29.4,22.72,81.41,19.42
3565,2004-03-23 00:00:00,29.14,22.56,81.68,19.15
3566,2004-03-24 00:00:00,28.53,22.54,82.08,19.35
3567,2004-03-25 00:00:00,29.71,22.94,82.64,19.97
3568,2004-03-26 00:00:00,29.84,23.25,82.98,19.84
3569,2004-03-29 00:00:00,29.83,23.55,82.9,20.07
3570,2004-03-30 00:00:00,30.19,23.71,82.57,19.98
3571,2004-03-31 00:00:00,29.88,23.58,82.14,19.76
3572,2004-04-01 00:00:00,29.83,23.65,82.62,19.88
3573,2004-04-02 00:00:00,30.92,23.99,84.26,20.49
3574,2004-04-05 00:00:00,30.91,24.4,84.24,20.57
3575,2004-04-06 00:00:00,31.44,24.35,83.81,20.45
3576,2004-04-07 00:00:00,29.84,24.26,83.25,20.29
3577,2004-04-08 00:00:00,29.16,24.26,83.29,20.2
3578,2004-04-12 00:00:00,29.51,24.43,83.84,20.3
3579,2004-04-13 00:00:00,28.79,23.95,83.22,20.18
3580,2004-04-14 00:00:00,28.44,23.55,83.81,20.22
3581,2004-04-15 00:00:00,28.42,23.76,83.58,19.99
3582,2004-04-16 00:00:00,29.28,24.13,82.54,19.95
3583,2004-04-19 00:00:00,29.01,24.02,82.23,20.24
3584,2004-04-20 00:00:00,28.49,23.54,81.08,20.08
3585,2004-04-21 00:00:00,27.34,23.72,81.63,20.18
3586,2004-04-22 00:00:00,28.52,23.83,81.16,20.57
3587,2004-04-23 00:00:00,28.17,23.71,81.64,21.83
3588,2004-04-26 00:00:00,27.85,23.75,80.88,21.6
3589,2004-04-27 00:00:00,27.82,23.6,81.49,21.58
3590,2004-04-28 00:00:00,26.71,23.19,80.87,21.06
3591,2004-04-29 00:00:00,26.52,23.21,79.68,20.99
3592,2004-04-30 00:00:00,26.48,23.14,78.86,20.72
3593,2004-05-03 00:00:00,26.3,23.41,78.73,20.89
3594,2004-05-04 00:00:00,26.96,23.52,79.6,20.87
3595,2004-05-05 00:00:00,26.8,23.55,79.57,20.85
3596,2004-05-06 00:00:00,26.4,23.54,79.19,20.71
3597,2004-05-07 00:00:00,25.22,23.18,79.04,20.44
3598,2004-05-10 00:00:00,25.5,23.2,77.87,20.56
3599,2004-05-11 00:00:00,25.84,23.37,78.09,20.57
3600,2004-05-12 00:00:00,26.1,23.48,77.8,20.57
3601,2004-05-13 00:00:00,25.9,23.45,78.14,20.69
3602,2004-05-14 00:00:00,25.77,23.3,77.44,20.5
3603,2004-05-17 00:00:00,24.84,23.15,76.66,20.25
3604,2004-05-18 00:00:00,25.74,23.51,77.13,20.48
3605,2004-05-19 00:00:00,25.58,23.37,78.02,20.31
3606,2004-05-20 00:00:00,25.36,23.35,78.35,20.4
3607,2004-05-21 00:00:00,25.51,23.68,78.09,20.53
3608,2004-05-24 00:00:00,26.14,23.78,78.06,20.42
3609,2004-05-25 00:00:00,27.15,24.11,79.5,20.69
3610,2004-05-26 00:00:00,26.83,24.17,79.18,20.72
3611,2004-05-27 00:00:00,26.93,24.15,79.4,20.76
3612,2004-05-28 00:00:00,27.09,24.04,79.4,20.8
3613,2004-06-01 00:00:00,27.05,23.98,78.98,20.7
3614,2004-06-02 00:00:00,27.04,24.02,78.85,20.72
3615,2004-06-03 00:00:00,26.32,23.95,78.29,20.53
3616,2004-06-04 00:00:00,26.5,24.13,78.48,20.57
3617,2004-06-07 00:00:00,27.11,24.47,79.44,20.95
3618,2004-06-08 00:00:00,27.35,24.31,80.7,21.09
3619,2004-06-09 00:00:00,26.72,24.09,80.74,20.99
3620,2004-06-10 00:00:00,26.92,24.33,81.07,21.22
3621,2004-06-14 00:00:00,26.5,24.39,80.73,21.33
3622,2004-06-15 00:00:00,26.95,24.57,81.15,21.73
3623,2004-06-16 00:00:00,27.01,24.81,81.0,21.66
3624,2004-06-17 00:00:00,27.09,25.0,81.06,22.02
3625,2004-06-18 00:00:00,28.15,25.17,80.72,22.48
3626,2004-06-21 00:00:00,27.68,25.18,80.21,22.48
3627,2004-06-22 00:00:00,27.71,25.38,80.68,22.43
3628,2004-06-23 00:00:00,28.27,25.82,81.37,22.44
3629,2004-06-24 00:00:00,28.43,25.86,80.65,22.51
3630,2004-06-25 00:00:00,28.98,25.01,80.26,22.65
3631,2004-06-28 00:00:00,28.45,25.11,79.51,22.42
3632,2004-06-29 00:00:00,28.51,25.13,79.13,22.59
3633,2004-06-30 00:00:00,28.59,25.18,79.0,22.64
3634,2004-07-01 00:00:00,27.95,24.88,78.42,22.7
3635,2004-07-02 00:00:00,27.85,24.61,78.01,22.65
3636,2004-07-06 00:00:00,27.68,24.74,76.81,22.21
3637,2004-07-07 00:00:00,28.36,24.88,76.49,22.28
3638,2004-07-08 00:00:00,28.3,24.64,74.97,21.91
3639,2004-07-09 00:00:00,28.06,25.0,75.19,22.09
3640,2004-07-12 00:00:00,27.84,25.34,75.37,22.11
3641,2004-07-13 00:00:00,27.86,25.52,76.41,21.88
3642,2004-07-14 00:00:00,28.0,25.75,75.4,22.3
3643,2004-07-15 00:00:00,28.46,25.93,75.3,22.1
3644,2004-07-16 00:00:00,28.52,25.72,75.54,21.79
3645,2004-07-19 00:00:00,28.03,25.82,76.45,22.16
3646,2004-07-20 00:00:00,27.82,25.81,77.4,22.45
3647,2004-07-21 00:00:00,26.96,25.34,76.45,22.88
3648,2004-07-22 00:00:00,26.76,25.55,77.13,22.99
3649,2004-07-23 00:00:00,26.52,25.27,76.05,22.22
3650,2004-07-26 00:00:00,26.2,25.11,76.26,22.72
3651,2004-07-27 00:00:00,26.98,25.49,76.97,22.55
3652,2004-07-28 00:00:00,27.28,25.87,76.94,22.66
3653,2004-07-29 00:00:00,27.92,25.81,77.77,22.58
3654,2004-07-30 00:00:00,27.72,25.84,78.04,22.59
3655,2004-08-02 00:00:00,27.73,25.85,77.7,22.61
3656,2004-08-03 00:00:00,27.21,25.55,76.82,22.25
3657,2004-08-04 00:00:00,27.01,25.55,77.05,22.25
3658,2004-08-05 00:00:00,26.51,25.04,76.35,21.83
3659,2004-08-06 00:00:00,26.04,24.5,74.98,21.52
3660,2004-08-09 00:00:00,25.99,24.75,75.04,21.55
3661,2004-08-10 00:00:00,26.38,24.94,76.33,21.98
3662,2004-08-11 00:00:00,26.22,25.02,75.17,21.73
3663,2004-08-12 00:00:00,25.69,24.57,73.84,21.31
3664,2004-08-13 00:00:00,25.77,24.78,75.36,21.42
3665,2004-08-16 00:00:00,26.79,25.1,75.46,21.48
3666,2004-08-17 00:00:00,27.18,24.98,75.48,21.45
3667,2004-08-18 00:00:00,27.51,25.48,76.46,21.77
3668,2004-08-19 00:00:00,27.46,25.42,76.24,21.5
3669,2004-08-20 00:00:00,28.05,25.37,76.57,21.56
3670,2004-08-23 00:00:00,27.65,25.27,76.03,21.66
3671,2004-08-24 00:00:00,27.45,25.36,76.08,21.66
3672,2004-08-25 00:00:00,27.86,25.48,76.41,21.91
3673,2004-08-26 00:00:00,28.09,25.48,76.06,21.82
3674,2004-08-27 00:00:00,28.57,25.47,76.29,21.83
3675,2004-08-30 00:00:00,28.28,25.31,75.8,21.71
3676,2004-08-31 00:00:00,28.16,25.48,76.06,21.71
3677,2004-09-01 00:00:00,28.19,25.55,75.64,21.78
3678,2004-09-02 00:00:00,28.48,25.75,75.96,21.96
3679,2004-09-03 00:00:00,28.57,25.52,75.79,21.56
3680,2004-09-07 00:00:00,28.76,25.91,76.32,21.76
3681,2004-09-08 00:00:00,28.61,26.16,77.11,21.68
3682,2004-09-09 00:00:00,28.95,26.31,77.64,21.69
3683,2004-09-10 00:00:00,26.74,26.33,77.92,21.86
3684,2004-09-13 00:00:00,26.78,26.23,77.68,21.67
3685,2004-09-14 00:00:00,26.7,26.28,77.89,21.82
3686,2004-09-15 00:00:00,26.44,26.06,77.57,21.62
3687,2004-09-16 00:00:00,26.39,26.06,77.35,21.68
3688,2004-09-17 00:00:00,26.65,26.59,77.01,21.87
3689,2004-09-20 00:00:00,26.81,26.59,76.97,21.87
3690,2004-09-21 00:00:00,27.19,26.78,76.99,21.68
3691,2004-09-22 00:00:00,27.04,26.37,75.72,21.56
3692,2004-09-23 00:00:00,27.04,26.13,75.34,21.75
3693,2004-09-24 00:00:00,27.16,26.12,75.83,21.7
3694,2004-09-27 00:00:00,27.27,25.89,75.59,21.62
3695,2004-09-28 00:00:00,28.44,26.04,75.88,21.68
3696,2004-09-29 00:00:00,28.91,26.15,76.32,21.93
3697,2004-09-30 00:00:00,29.21,26.25,77.01,21.99
3698,2004-10-01 00:00:00,29.58,26.56,77.89,22.46
3699,2004-10-04 00:00:00,29.56,26.67,78.28,22.36
3700,2004-10-05 00:00:00,29.18,26.62,78.43,22.57
3701,2004-10-06 00:00:00,29.71,26.88,79.07,22.69
3702,2004-10-07 00:00:00,29.64,26.54,78.52,22.4
3703,2004-10-08 00:00:00,29.04,26.38,77.88,22.26
3704,2004-10-11 00:00:00,29.0,26.58,77.81,22.31
3705,2004-10-12 00:00:00,28.86,26.6,77.24,22.29
3706,2004-10-13 00:00:00,27.99,26.35,76.32,22.29
3707,2004-10-14 00:00:00,28.31,26.16,76.14,22.1
3708,2004-10-15 00:00:00,28.32,26.23,76.21,22.26
3709,2004-10-18 00:00:00,28.25,26.49,77.17,22.59
3710,2004-10-19 00:00:00,27.22,26.13,80.27,22.41
3711,2004-10-20 00:00:00,27.18,25.97,79.77,22.82
3712,2004-10-21 00:00:00,27.61,26.09,79.13,22.71
3713,2004-10-22 00:00:00,27.53,25.76,78.49,22.06
3714,2004-10-25 00:00:00,27.88,25.72,79.42,21.97
3715,2004-10-26 00:00:00,28.73,26.29,79.93,22.18
3716,2004-10-27 00:00:00,29.02,26.54,80.83,22.38
3717,2004-10-28 00:00:00,28.18,26.6,80.38,22.27
3718,2004-10-29 00:00:00,28.26,26.67,80.61,22.24
3719,2004-11-01 00:00:00,28.58,26.62,80.93,22.33
3720,2004-11-02 00:00:00,27.9,26.62,81.26,22.45
3721,2004-11-03 00:00:00,28.05,26.84,81.91,22.64
3722,2004-11-04 00:00:00,29.01,27.43,82.97,23.06
3723,2004-11-05 00:00:00,29.13,27.51,83.78,23.31
3724,2004-11-08 00:00:00,29.11,27.46,84.02,23.28
3725,2004-11-09 00:00:00,28.96,27.69,84.02,23.67
3726,2004-11-10 00:00:00,28.96,27.61,84.24,23.64
3727,2004-11-11 00:00:00,29.23,27.99,85.3,23.84
3728,2004-11-12 00:00:00,29.94,28.34,85.78,23.83
3729,2004-11-15 00:00:00,29.54,28.22,86.32,24.27
3730,2004-11-16 00:00:00,29.36,28.22,85.39,24.03
3731,2004-11-17 00:00:00,29.59,28.42,85.9,24.08
3732,2004-11-18 00:00:00,29.67,28.79,85.58,23.99
3733,2004-11-19 00:00:00,29.36,28.35,84.99,23.8
3734,2004-11-22 00:00:00,29.4,28.21,85.59,23.62
3735,2004-11-23 00:00:00,29.34,27.99,85.74,23.51
3736,2004-11-24 00:00:00,29.49,27.86,85.9,23.61
3737,2004-11-26 00:00:00,30.26,27.71,85.24,23.57
3738,2004-11-29 00:00:00,30.12,27.6,85.94,23.72
3739,2004-11-30 00:00:00,29.69,27.64,84.8,23.76
3740,2004-12-01 00:00:00,29.96,28.16,86.28,24.15
3741,2004-12-02 00:00:00,29.21,28.1,86.17,24.01
3742,2004-12-03 00:00:00,28.71,28.01,87.36,24.13
3743,2004-12-06 00:00:00,28.33,27.89,87.89,24.22
3744,2004-12-07 00:00:00,27.69,27.6,86.48,23.99
3745,2004-12-08 00:00:00,27.84,27.92,86.97,24.25
3746,2004-12-09 00:00:00,28.04,28.16,87.75,24.13
3747,2004-12-10 00:00:00,28.05,28.68,86.99,24.0
3748,2004-12-13 00:00:00,28.23,29.3,86.79,24.15
3749,2004-12-14 00:00:00,27.74,29.22,87.57,24.13
3750,2004-12-15 00:00:00,27.35,29.23,87.59,24.03
3751,2004-12-16 00:00:00,27.14,29.01,87.69,24.07
3752,2004-12-17 00:00:00,26.87,28.73,86.57,23.89
3753,2004-12-20 00:00:00,26.96,29.01,86.88,23.88
3754,2004-12-21 00:00:00,27.31,29.06,87.31,23.99
3755,2004-12-22 00:00:00,27.35,28.97,87.84,23.9
3756,2004-12-23 00:00:00,27.43,28.92,87.94,23.94
3757,2004-12-27 00:00:00,27.48,28.76,87.74,23.79
3758,2004-12-28 00:00:00,27.68,28.85,88.46,23.88
3759,2004-12-29 00:00:00,27.86,28.75,88.35,23.84
3760,2004-12-30 00:00:00,27.48,28.78,88.46,23.72
3761,2004-12-31 00:00:00,27.44,28.7,88.71,23.68
3762,2005-01-03 00:00:00,27.08,28.78,87.96,23.7
3763,2005-01-04 00:00:00,26.59,28.43,87.02,23.79
3764,2005-01-05 00:00:00,26.43,28.26,86.84,23.73
3765,2005-01-06 00:00:00,26.54,28.48,86.57,23.71
3766,2005-01-07 00:00:00,26.81,28.31,86.19,23.64
3767,2005-01-10 00:00:00,26.62,28.24,86.1,23.75
3768,2005-01-11 00:00:00,25.91,27.84,85.49,23.69
3769,2005-01-12 00:00:00,25.71,28.06,85.68,23.73
3770,2005-01-13 00:00:00,25.77,27.71,84.99,23.28
3771,2005-01-14 00:00:00,26.12,27.93,84.68,23.15
3772,2005-01-18 00:00:00,26.01,28.28,85.4,23.33
3773,2005-01-19 00:00:00,25.49,27.87,83.78,23.02
3774,2005-01-20 00:00:00,25.08,27.82,83.69,22.92
3775,2005-01-21 00:00:00,25.28,27.63,83.13,22.73
3776,2005-01-24 00:00:00,25.17,27.73,82.6,22.75
3777,2005-01-25 00:00:00,24.79,28.08,82.96,23.06
3778,2005-01-26 00:00:00,25.02,27.91,82.74,23.05
3779,2005-01-27 00:00:00,25.39,28.0,82.77,23.14
3780,2005-01-28 00:00:00,25.31,28.11,83.59,23.2
3781,2005-01-31 00:00:00,25.78,28.41,84.07,23.29
3782,2005-02-01 00:00:00,25.83,28.53,84.46,23.39
3783,2005-02-02 00:00:00,25.89,28.51,84.86,23.45
3784,2005-02-03 00:00:00,25.59,28.37,84.17,23.2
3785,2005-02-04 00:00:00,25.79,28.51,85.05,23.33
3786,2005-02-07 00:00:00,26.01,28.49,85.07,23.18
3787,2005-02-08 00:00:00,26.34,28.65,84.87,23.25
3788,2005-02-09 00:00:00,25.68,28.38,83.58,23.1
3789,2005-02-10 00:00:00,25.88,28.35,83.63,23.09
3790,2005-02-11 00:00:00,26.21,28.49,84.12,23.02
3791,2005-02-14 00:00:00,26.25,28.56,84.36,23.05
3792,2005-02-15 00:00:00,26.18,28.62,85.05,23.05
